GMAT Score,GRE Analytical Writing Score,GRE Quantitative Score,GRE Revised General Quant Score,GRE Revised General Verbal Score,GRE Revised General Write Score,GRE Verbal Score,Average Precol GPA
674.5833333333334,3.912581699346405,678.650406504065,159.0,160.0,3.5,520.439024390244,3.51
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,2.975
674.5833333333334,3.912581699346405,678.650406504065,155.0,147.0,4.0,520.439024390244,3.49
674.5833333333334,3.912581699346405,678.650406504065,159.0,170.0,5.5,520.439024390244,4.005
674.5833333333334,3.912581699346405,678.650406504065,160.0,148.0,4.0,520.439024390244,3.5233333333333334
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.1100000000000003
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.27
674.5833333333334,4.0,430.0,159.98056155507558,155.47300215982722,3.6727861771058317,410.0,3.17
674.5833333333334,3.912581699346405,678.650406504065,155.0,164.0,5.0,520.439024390244,3.59
674.5833333333334,3.912581699346405,678.650406504065,153.0,158.0,4.5,520.439024390244,2.615
674.5833333333334,3.912581699346405,678.650406504065,159.0,163.0,4.0,520.439024390244,3.19
674.5833333333334,3.0,800.0,159.98056155507558,155.47300215982722,3.6727861771058317,800.0,3.72
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.9
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,6.0,480.0,159.98056155507558,155.47300215982722,3.6727861771058317,610.0,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.75
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,4.0,290.0,159.98056155507558,155.47300215982722,3.6727861771058317,430.0,3.7
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.5
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,4.5,620.0,159.98056155507558,155.47300215982722,3.6727861771058317,550.0,3.41
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.2199999999999998
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.43
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.54
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.95
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.6100000000000003
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,4.0
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,4.0
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.853333333333333
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.5
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.5
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.52
674.5833333333334,2.5,760.0,159.98056155507558,155.47300215982722,3.6727861771058317,560.0,3.6
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.37
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.38
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.165
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.97
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.63
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.55
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.04
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.69
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.7
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.71
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.1633333333333336
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,4.0
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.98
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.8
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.3
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.73
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.84
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.83
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.88
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.495
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.0
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.97
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.865
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.8
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.83
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.45
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.75
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.87
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.73
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.7800000000000002
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.575
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,2.8
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.5
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.5
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.81
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.65
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.1799999999999997
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.5549999999999997
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.7275
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.47
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.64
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.615
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.42
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.26
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.94
674.5833333333334,3.0,650.0,159.98056155507558,155.47300215982722,3.6727861771058317,620.0,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4000000000000004
674.5833333333334,3.912581699346405,678.650406504065,157.0,169.0,4.5,520.439024390244,3.45
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.0
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.11
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.56
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.7475
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.96
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.9
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.5
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.755
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.76
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,4.0
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
674.5833333333334,3.912581699346405,678.650406504065,159.98056155507558,155.47300215982722,3.6727861771058317,520.439024390244,3.4814401137504194
